indexList,ID,Occ_CY,Occ_PY,Occ_Chg,ADR_CY,ADR_PY,ADR_Chg,RevPAR_CY,RevPAR_PY,RevPAR_Chg,Day,Month,Year,UOM,Date
566,O‘ahu Midscale & Economy,0.873846724,0.832547646,0.041299077,126.7134655,124.2293023,0.019996596,110.73,103.43,0.070579136,1,3,2018,MTD,3/1/2018
567,Maui County,0.795730355,0.799524601,-0.003794246,426.6486871,381.3425042,0.118807063,339.5,304.89,0.11351635,1,3,2018,MTD,3/1/2018
568,Wailea,0.88753786,0.873247724,0.014290136,665.008664,589.6959708,0.127714444,590.22,514.95,0.146169531,1,3,2018,MTD,3/1/2018
569,Lahaina/Kā‘anapali/Kapalua,0.796048878,0.805419049,-0.009370171,348.2786761,309.4019373,0.125651246,277.25,249.2,0.112560193,1,3,2018,MTD,3/1/2018
570,Other Maui County,0.795327744,0.792406539,0.002921205,525.7978628,469.643658,0.119567685,418.18,372.15,0.123686685,1,3,2018,MTD,3/1/2018
571,Maui County Luxury,0.814788866,0.804997644,0.009791223,723.2645809,644.291293,0.122573887,589.31,518.65,0.136238311,1,3,2018,MTD,3/1/2018
572,Maui County Upper Upscale & Upscale,0.798646786,0.808008754,-0.009361968,327.7917093,293.7341597,0.115946846,261.79,237.34,0.103016769,1,3,2018,MTD,3/1/2018
573,Island of Hawai‘i,0.817003874,0.765817518,0.051186356,289.8111506,260.3183644,0.113295066,236.78,199.36,0.187700642,1,3,2018,MTD,3/1/2018
574,Kohala Coast,0.812128878,0.747350874,0.064778004,414.3739493,366.9547389,0.129223595,336.53,274.24,0.227136814,1,3,2018,MTD,3/1/2018
575,Kaua‘i,0.80738255,0.760342873,0.047039678,303.7689736,262.643328,0.15658363,245.26,199.7,0.228142213,1,3,2018,MTD,3/1/2018
576,State of Hawai‘i,0.828519498,0.813546242,0.014973256,292.8025342,273.7909547,0.069438304,242.59,222.74,0.089117357,1,3,2018,YTD,3/1/2018
577,Luxury Class,0.792413077,0.77084522,0.021567857,599.9489169,541.2383632,0.108474487,475.41,417.21,0.139498094,1,3,2018,YTD,3/1/2018
578,Upper Upscale Class,0.870596251,0.870439024,0.000157227,283.1028004,268.8942139,0.052840804,246.47,234.06,0.053020593,1,3,2018,YTD,3/1/2018
579,Upscale Class,0.77975672,0.761518163,0.018238557,217.1501154,204.7602624,0.06050907,169.32,155.93,0.085871866,1,3,2018,YTD,3/1/2018
580,Upper Midscale Class,0.8333594,0.799758347,0.033601054,170.6538388,164.3950557,0.038071602,142.22,131.48,0.081685427,1,3,2018,YTD,3/1/2018
581,Midscale & Economy Class,0.844211605,0.811778585,0.03243302,172.6235635,158.7304595,0.08752639,145.73,128.85,0.131005045,1,3,2018,YTD,3/1/2018
582,O‘ahu ,0.842825413,0.828096306,0.014729107,234.6019383,233.1269301,0.006327061,197.73,193.05,0.024242424,1,3,2018,YTD,3/1/2018
583,Waikīkī ,0.85067486,0.835574982,0.015099879,229.7190231,228.9691019,0.003275207,195.42,191.32,0.021430065,1,3,2018,YTD,3/1/2018
584,Other O‘ahu ,0.796231033,0.782202866,0.014028167,265.5688656,260.3827005,0.019917472,211.45,203.67,0.038199047,1,3,2018,YTD,3/1/2018
585,O‘ahu Luxury,0.712963628,0.702428548,0.01053508,503.7095858,488.8693632,0.030356213,359.13,343.4,0.045806639,1,3,2018,YTD,3/1/2018
586,O‘ahu Upper Upscale ,0.885182616,0.878758662,0.006423954,253.308078,254.517161,-0.004750497,224.22,223.66,0.0025038,1,3,2018,YTD,3/1/2018
587,O‘ahu Upscale,0.802145151,0.79079053,0.011354621,198.4639775,193.5512225,0.025382196,159.2,153.06,0.040114988,1,3,2018,YTD,3/1/2018
588,O‘ahu Upper Midscale,0.840516738,0.813344734,0.027172004,151.744427,151.5087824,0.001555319,127.54,123.23,0.03497525,1,3,2018,YTD,3/1/2018
589,O‘ahu Midscale & Economy,0.898016701,0.850893064,0.047123637,131.5122438,129.6039065,0.014724381,118.1,110.28,0.07091041,1,3,2018,YTD,3/1/2018
590,Maui County,0.802246274,0.793300441,0.008945833,431.612258,382.2366857,0.129175388,346.26,303.23,0.141905484,1,3,2018,YTD,3/1/2018
591,Wailea,0.885576826,0.867605163,0.017971662,659.7739812,560.3857235,0.17735687,584.28,486.19,0.201752401,1,3,2018,YTD,3/1/2018
592,Lahaina/Kā‘anapali/Kapalua,0.799234313,0.793331357,0.005902955,357.1622251,322.5427247,0.107333069,285.46,255.88,0.115601063,1,3,2018,YTD,3/1/2018
593,Other Maui County,0.806053379,0.793263125,0.012790254,524.9206727,454.2926165,0.155468202,423.11,360.37,0.174098843,1,3,2018,YTD,3/1/2018
594,Maui County Luxury,0.806129555,0.798295611,0.007833944,721.3201887,620.7645325,0.161986794,581.48,495.55,0.173403289,1,3,2018,YTD,3/1/2018
595,Maui County Upper Upscale & Upscale,0.804822565,0.798362113,0.006460452,338.127337,304.2101714,0.111492543,272.13,242.87,0.120475975,1,3,2018,YTD,3/1/2018
596,Island of Hawai‘i,0.826078227,0.802175429,0.023902798,294.2197868,264.0416676,0.114293018,243.05,211.81,0.147490676,1,3,2018,YTD,3/1/2018
597,Kohala Coast,0.826352722,0.807815022,0.0185377,415.7420274,361.6619922,0.149531984,343.55,292.16,0.175896769,1,3,2018,YTD,3/1/2018
598,Kaua‘i,0.811016654,0.791306984,0.01970967,306.4846508,270.2847009,0.133932664,248.56,213.88,0.162146998,1,3,2018,YTD,3/1/2018
599,State of Hawai‘i,0.804580567,0.776505069,0.028075498,269.4517212,258.6489701,0.04176607,216.8,200.84,0.079466242,30,4,2018,MTD,4/30/2018
600,Luxury Class,0.763557552,0.740842014,0.022715538,541.7486427,526.4136047,0.029131158,413.66,389.99,0.060693864,30,4,2018,MTD,4/30/2018
601,Upper Upscale Class,0.856543396,0.836457164,0.020086231,263.4404774,253.568995,0.038930163,225.65,212.1,0.06388496,30,4,2018,MTD,4/30/2018
602,Upscale Class,0.75278057,0.711545032,0.041235537,200.2410812,187.2916462,0.069140483,150.74,133.27,0.131087266,30,4,2018,MTD,4/30/2018
603,Upper Midscale Class,0.789750733,0.770207624,0.019543109,158.5995433,149.9158572,0.057923733,125.25,115.47,0.084697324,30,4,2018,MTD,4/30/2018
604,Midscale & Economy Class,0.822436435,0.765809817,0.056626618,158.5788574,143.516765,0.104950055,130.42,109.91,0.186607224,30,4,2018,MTD,4/30/2018
605,O‘ahu ,0.825623712,0.800210181,0.025413531,228.325798,220.9051794,0.033591873,188.51,176.77,0.066413984,30,4,2018,MTD,4/30/2018
606,Waikīkī ,0.830622608,0.805103693,0.025518914,222.2929363,214.8010378,0.034878316,184.64,172.94,0.067653521,30,4,2018,MTD,4/30/2018
607,Other O‘ahu ,0.795950228,0.769989515,0.025960713,265.6968773,260.321396,0.020649402,211.48,200.44,0.055078827,30,4,2018,MTD,4/30/2018
608,O‘ahu Luxury,0.681219308,0.667726397,0.013492911,481.693767,462.2245527,0.042120684,328.14,308.64,0.063180404,30,4,2018,MTD,4/30/2018
609,O‘ahu Upper Upscale ,0.890356152,0.863524078,0.026832074,245.0179514,241.4194323,0.014905673,218.15,208.47,0.04643354,30,4,2018,MTD,4/30/2018
610,O‘ahu Upscale,0.769812139,0.735964151,0.033847987,198.8424721,185.1296369,0.074071529,153.07,136.25,0.123449541,30,4,2018,MTD,4/30/2018
611,O‘ahu Upper Midscale,0.799286251,0.787180949,0.012105302,145.9898717,141.1003234,0.034652991,116.69,111.07,0.050598722,30,4,2018,MTD,4/30/2018
612,O‘ahu Midscale & Economy,0.871868476,0.836656228,0.035212248,129.1340118,121.1859184,0.065585949,112.59,101.39,0.110464543,30,4,2018,MTD,4/30/2018
613,Maui County,0.79020119,0.786536749,0.003664441,370.6824818,351.6993879,0.05397534,292.91,276.62,0.058889451,30,4,2018,MTD,4/30/2018
614,Wailea,0.893846855,0.87119623,0.022650625,574.6432444,548.3713797,0.047908891,513.64,477.74,0.075145477,30,4,2018,MTD,4/30/2018
615,Lahaina/Kā‘anapali/Kapalua,0.773925758,0.778929672,-0.005003914,307.4687043,291.632506,0.054301897,237.96,227.16,0.047543582,30,4,2018,MTD,4/30/2018
616,Other Maui County,0.810773267,0.796253877,0.014519389,446.9530925,426.7582407,0.047321527,362.38,339.81,0.06641947,30,4,2018,MTD,4/30/2018
617,Maui County Luxury,0.808325577,0.790570925,0.017754651,625.420986,611.2474115,0.02318795,505.54,483.23,0.046168491,30,4,2018,MTD,4/30/2018
618,Maui County Upper Upscale & Upscale,0.791124755,0.793925098,-0.002800344,285.7276989,270.1277808,0.057750144,226.05,214.46,0.054042712,30,4,2018,MTD,4/30/2018
619,Island of Hawai‘i,0.763820907,0.68953483,0.074286077,260.7655051,255.9654605,0.018752704,199.18,176.5,0.128498584,30,4,2018,MTD,4/30/2018
620,Kohala Coast,0.721650205,0.689251815,0.03239839,379.3352919,362.4349575,0.046629979,273.75,249.81,0.095832833,30,4,2018,MTD,4/30/2018
621,Kaua‘i,0.768539242,0.730199239,0.038340003,283.9636558,251.7868151,0.127793986,218.24,183.85,0.187054664,30,4,2018,MTD,4/30/2018
622,State of Hawai‘i,0.822532619,0.804205603,0.018327016,287.0704177,270.1041354,0.062813856,236.12,217.22,0.087008563,30,4,2018,YTD,4/30/2018
623,Luxury Class,0.785196241,0.763346712,0.021849529,585.7502977,537.6425376,0.089479081,459.93,410.41,0.120659828,30,4,2018,YTD,4/30/2018
624,Upper Upscale Class,0.867083284,0.861753772,0.005329512,278.2473135,265.0922983,0.049624283,241.26,228.44,0.056119769,30,4,2018,YTD,4/30/2018
625,Upscale Class,0.773014477,0.74902488,0.023989597,212.971842,200.6116328,0.061612624,164.63,150.26,0.095634234,30,4,2018,YTD,4/30/2018
626,Upper Midscale Class,0.822457234,0.792370666,0.030086567,167.7601051,160.8765039,0.042788108,137.98,127.47,0.082450773,30,4,2018,YTD,4/30/2018
627,Midscale & Economy Class,0.838732886,0.800286393,0.038446493,169.183902,155.0908885,0.090869384,141.9,124.12,0.143248469,30,4,2018,YTD,4/30/2018
628,O‘ahu ,0.83852443,0.821096177,0.017428254,233.0505951,230.1369979,0.012660273,195.42,188.96,0.03418713,30,4,2018,YTD,4/30/2018
629,Waikīkī ,0.845662123,0.827920826,0.017741296,227.9036653,225.5082743,0.010622187,192.73,186.7,0.032297804,30,4,2018,YTD,4/30/2018
630,Other O‘ahu ,0.796155035,0.779149528,0.017005507,265.5026283,260.3675545,0.019722403,211.38,202.87,0.041948046,30,4,2018,YTD,4/30/2018
631,O‘ahu Luxury,0.705018565,0.693753011,0.011265555,498.222546,482.4580601,0.03267535,351.26,334.71,0.049445789,30,4,2018,YTD,4/30/2018
632,O‘ahu Upper Upscale ,0.886476,0.874913598,0.011562402,251.2264748,251.2544525,-0.000111352,222.71,219.83,0.013101033,30,4,2018,YTD,4/30/2018
633,O‘ahu Upscale,0.794063102,0.777083936,0.016979166,198.5878585,191.5572342,0.036702473,157.69,148.86,0.05931748,30,4,2018,YTD,4/30/2018
634,O‘ahu Upper Midscale,0.830209116,0.806803787,0.023405329,150.3593732,148.9699555,0.009326832,124.83,120.19,0.038605541,30,4,2018,YTD,4/30/2018
635,O‘ahu Midscale & Economy,0.891479645,0.847333855,0.04414579,130.9307651,127.5259292,0.026699166,116.72,108.06,0.080140663,30,4,2018,YTD,4/30/2018
636,Maui County,0.799225128,0.79157003,0.007655098,416.5559786,374.4737542,0.112376966,332.92,296.42,0.123136091,30,4,2018,YTD,4/30/2018
637,Wailea,0.887644333,0.868502075,0.019142258,638.3425817,557.3756912,0.145264481,566.62,484.08,0.170509007,30,4,2018,YTD,4/30/2018
638,Lahaina/Kā‘anapali/Kapalua,0.792907174,0.789577094,0.00333008,345.0362483,314.5936393,0.096768037,273.58,248.4,0.10136876,30,4,2018,YTD,4/30/2018
639,Other Maui County,0.807210994,0.794010534,0.01320046,505.3547068,447.392157,0.129556473,407.93,355.23,0.148354587,30,4,2018,YTD,4/30/2018
640,Maui County Luxury,0.80667856,0.796365989,0.010312571,697.296438,618.4044612,0.127573428,562.49,492.48,0.142158057,30,4,2018,YTD,4/30/2018
641,Maui County Upper Upscale & Upscale,0.801398112,0.797210988,0.004187124,325.195359,295.4043929,0.100848081,260.61,235.5,0.106624204,30,4,2018,YTD,4/30/2018
642,Island of Hawai‘i,0.810513897,0.774009389,0.036504508,286.3380342,262.2425968,0.091882241,232.08,202.98,0.143363878,30,4,2018,YTD,4/30/2018
643,Kohala Coast,0.800177093,0.778161802,0.02201529,407.5335544,361.8332262,0.126302188,326.1,281.56,0.158190084,30,4,2018,YTD,4/30/2018
644,Kaua‘i,0.800404594,0.775851428,0.024553166,300.8450019,265.8814516,0.131500524,240.8,206.28,0.167345356,30,4,2018,YTD,4/30/2018
645,State of Hawai‘i,0.794842627,0.779554228,0.015288398,256.0707423,241.4459943,0.060571508,203.54,188.22,0.081394113,1,5,2018,MTD,5/1/2018
646,Luxury Class,0.739830454,0.716568011,0.023262442,492.3823046,459.6813559,0.071138297,364.28,329.39,0.10592307,1,5,2018,MTD,5/1/2018
647,Upper Upscale Class,0.837510555,0.835468125,0.00204243,256.1080778,246.5753251,0.038660611,214.49,206.01,0.04116305,1,5,2018,MTD,5/1/2018
648,Upscale Class,0.748789622,0.713807099,0.034982523,196.8151508,180.9983382,0.087386507,147.37,129.2,0.140634675,1,5,2018,MTD,5/1/2018
649,Upper Midscale Class,0.805950349,0.804595598,0.001354751,156.3848715,146.9337156,0.064322581,126.04,118.22,0.06614786,1,5,2018,MTD,5/1/2018
650,Midscale & Economy Class,0.818366997,0.785144526,0.033222472,156.242519,141.9504196,0.100683742,127.86,111.45,0.147240915,1,5,2018,MTD,5/1/2018
651,O‘ahu ,0.832794872,0.810727381,0.022067491,224.826946,216.29231,0.039458805,187.23,175.35,0.067750214,1,5,2018,MTD,5/1/2018
652,Waikīkī ,0.839138088,0.818925641,0.020212447,221.5044071,212.8103909,0.040853345,185.87,174.28,0.06650218,1,5,2018,MTD,5/1/2018
653,Other O‘ahu ,0.795142966,0.760097719,0.035045248,245.639997,239.4596965,0.025809356,195.32,182.01,0.07312785,1,5,2018,MTD,5/1/2018
654,O‘ahu Luxury,0.666883034,0.640324911,0.026558123,461.5898947,446.2872873,0.034288692,307.83,285.77,0.077194947,1,5,2018,MTD,5/1/2018
655,O‘ahu Upper Upscale ,0.887122887,0.864691138,0.022431749,243.6552018,240.5461351,0.012925033,216.15,208,0.039182692,1,5,2018,MTD,5/1/2018
656,O‘ahu Upscale,0.792278627,0.742506287,0.049772341,201.8087894,185.1074105,0.090225339,159.89,137.44,0.163344005,1,5,2018,MTD,5/1/2018
657,O‘ahu Upper Midscale,0.818249126,0.827281761,-0.009032635,147.0968839,140.4045738,0.047664474,120.36,116.15,0.036246233,1,5,2018,MTD,5/1/2018
658,O‘ahu Midscale & Economy,0.883998922,0.868930568,0.015068355,129.1857312,120.3307628,0.073588566,114.2,104.56,0.092195868,1,5,2018,MTD,5/1/2018
659,Maui County,0.758987049,0.756439268,0.002547781,341.440742,311.8097262,0.095029158,259.15,235.87,0.098698436,1,5,2018,MTD,5/1/2018
660,Wailea,0.861469697,0.839606961,0.021862737,508.7524747,467.215631,0.088902941,438.27,392.28,0.117237687,1,5,2018,MTD,5/1/2018
661,Lahaina/Kā‘anapali/Kapalua,0.740118771,0.758544859,-0.018426087,284.4185996,270.7426937,0.050512558,210.5,205.37,0.024979306,1,5,2018,MTD,5/1/2018
662,Other Maui County,0.782836471,0.753769598,0.029066873,409.5834672,364.2082957,0.124585772,320.64,274.53,0.167959786,1,5,2018,MTD,5/1/2018
663,Maui County Luxury,0.78796553,0.758891775,0.029073755,557.5267503,503.9945165,0.106215905,439.31,382.48,0.148582932,1,5,2018,MTD,5/1/2018
664,Maui County Upper Upscale & Upscale,0.756308329,0.76526836,-0.008960031,267.2028549,251.3049085,0.063261583,202.09,192.32,0.050800749,1,5,2018,MTD,5/1/2018
665,Island of Hawai‘i,0.705865775,0.707812002,-0.001946228,235.4215174,223.1550813,0.054968213,166.18,157.95,0.052105097,1,5,2018,MTD,5/1/2018
666,Kohala Coast,0.637524017,0.69990721,-0.062383193,337.0780415,300.5021966,0.121715732,214.9,210.32,0.021776341,1,5,2018,MTD,5/1/2018
667,Kaua‘i,0.781364414,0.752038245,0.02932617,273.2459589,248.0091223,0.101757695,213.5,186.51,0.144710739,1,5,2018,MTD,5/1/2018
668,State of Hawai‘i,0.817168336,0.799120073,0.018048262,280.8604146,264.3367713,0.062509818,229.51,211.24,0.086489301,1,5,2018,YTD,5/1/2018
669,Luxury Class,0.775340971,0.753756313,0.021584658,567.6827465,522.4477936,0.086582724,440.15,393.8,0.11769934,1,5,2018,YTD,5/1/2018
670,Upper Upscale Class,0.860818148,0.856277872,0.004540276,273.8142068,261.3285378,0.047777671,235.7,223.77,0.05331367,1,5,2018,YTD,5/1/2018
671,Upscale Class,0.765994911,0.73858921,0.027405701,212.0458077,198.2837048,0.069406122,162.43,146.45,0.109115739,1,5,2018,YTD,5/1/2018
672,Upper Midscale Class,0.822307191,0.797629525,0.024677665,164.9583501,158.2956738,0.042090072,135.65,126.26,0.074370347,1,5,2018,YTD,5/1/2018
673,Midscale & Economy Class,0.835058814,0.797177798,0.037881017,166.1745574,152.4338978,0.090141758,138.77,121.52,0.141951942,1,5,2018,YTD,5/1/2018
674,O‘ahu ,0.837424901,0.81896055,0.018464351,231.3170002,227.3141203,0.017609465,193.71,186.16,0.040556511,1,5,2018,YTD,5/1/2018
675,Waikīkī ,0.844336068,0.82606714,0.018268928,226.5970874,222.914175,0.016521661,191.32,184.14,0.038992071,1,5,2018,YTD,5/1/2018
676,Other O‘ahu ,0.796401761,0.77523823,0.021163531,261.019608,256.1590429,0.018974794,207.88,198.58,0.046832511,1,5,2018,YTD,5/1/2018
677,O‘ahu Luxury,0.697189416,0.682784328,0.014405088,491.0288516,475.4940501,0.032670864,342.34,324.66,0.05445697,1,5,2018,YTD,5/1/2018
678,O‘ahu Upper Upscale ,0.886663117,0.872799031,0.013864086,249.6713015,249.0599605,0.002454594,221.37,217.38,0.018354954,1,5,2018,YTD,5/1/2018
679,O‘ahu Upscale,0.787471571,0.765491336,0.021980234,202.665276,192.620871,0.052145984,159.59,147.45,0.082332994,1,5,2018,YTD,5/1/2018
680,O‘ahu Upper Midscale,0.831138587,0.813200868,0.017937719,150.6288196,148.6149287,0.013551068,125.19,120.85,0.035912288,1,5,2018,YTD,5/1/2018
681,O‘ahu Midscale & Economy,0.89096697,0.851767617,0.039199353,129.9014396,126.0190115,0.030808273,115.74,107.34,0.078256009,1,5,2018,YTD,5/1/2018
682,Maui County,0.790641,0.784248759,0.006392241,402.0285442,361.8776155,0.110951678,317.86,283.8,0.120014094,1,5,2018,YTD,5/1/2018
683,Wailea,0.882270732,0.862574458,0.019696274,612.3652388,539.3725075,0.13532898,540.27,465.25,0.161246642,1,5,2018,YTD,5/1/2018
684,Lahaina/Kā‘anapali/Kapalua,0.78206982,0.783030367,-0.000960547,333.2591114,305.6318895,0.09039378,260.63,239.32,0.089043958,1,5,2018,YTD,5/1/2018
685,Other Maui County,0.801474934,0.785751606,0.015723328,486.8482231,431.0146425,0.12953987,390.2,338.67,0.152154014,1,5,2018,YTD,5/1/2018
686,Maui County Luxury,0.801414913,0.788677514,0.012737399,669.8472106,595.81781,0.124248385,536.83,469.91,0.142410249,1,5,2018,YTD,5/1/2018
687,Maui County Upper Upscale & Upscale,0.792220929,0.790493114,0.001727814,314.1594,286.4257568,0.096826638,248.88,226.42,0.099196184,1,5,2018,YTD,5/1/2018
688,Island of Hawai‘i,0.792486261,0.760542222,0.031944039,277.138982,254.8419773,0.087493453,219.63,193.82,0.133164792,1,5,2018,YTD,5/1/2018
689,Kohala Coast,0.766784739,0.762219554,0.004565186,395.5075096,350.3601365,0.128859903,303.27,267.05,0.135630032,1,5,2018,YTD,5/1/2018
690,Kaua‘i,0.795274867,0.770917312,0.024357555,294.6606971,262.2689739,0.123505738,234.34,202.19,0.159008853,1,5,2018,YTD,5/1/2018
691,State of Hawai‘i,0.819507846,0.825181519,-0.005673673,277.1341838,262.9569899,0.053914497,227.11,216.99,0.046638094,30,6,2018,MTD,6/30/2018
692,Luxury Class,0.745261457,0.765599937,-0.02033848,537.6468367,510.9261899,0.052298448,400.69,391.17,0.024337245,30,6,2018,MTD,6/30/2018
693,Upper Upscale Class,0.874705892,0.876638966,-0.001933074,276.6448765,266.3414056,0.038685201,241.98,233.49,0.0363613,30,6,2018,MTD,6/30/2018
694,Upscale Class,0.769567188,0.770701008,-0.00113382,212.4583198,195.8421591,0.084844657,163.5,150.94,0.083211872,30,6,2018,MTD,6/30/2018
695,Upper Midscale Class,0.83201161,0.845606751,-0.013595141,172.7696172,159.6424532,0.082228528,143.75,134.99,0.064893696,30,6,2018,MTD,6/30/2018
696,Midscale & Economy Class,0.825463351,0.81715563,0.008307721,166.7655196,149.4884999,0.11557424,137.66,122.16,0.126882777,30,6,2018,MTD,6/30/2018
697,O‘ahu ,0.877107709,0.87359153,0.003516179,243.0651503,236.9907224,0.025631501,213.19,207.03,0.029754142,30,6,2018,MTD,6/30/2018
698,Waikīkī ,0.881733786,0.87985096,0.001882826,239.0958774,232.1936949,0.029725969,210.82,204.3,0.031913852,30,6,2018,MTD,6/30/2018
699,Other O‘ahu ,0.84964835,0.834841519,0.01480683,267.5155909,268.2885559,-0.002881096,227.29,223.98,0.014778105,30,6,2018,MTD,6/30/2018
700,O‘ahu Luxury,0.726961313,0.750770713,-0.0238094,470.6850924,477.2518767,-0.013759578,342.17,358.31,-0.045044794,30,6,2018,MTD,6/30/2018
701,O‘ahu Upper Upscale ,0.930092771,0.917878361,0.01221441,261.9664573,260.9908359,0.003738144,243.65,239.56,0.017072967,30,6,2018,MTD,6/30/2018
702,O‘ahu Upscale,0.835187251,0.82318933,0.011997921,221.0573322,204.5346639,0.080781751,184.62,168.37,0.096513631,30,6,2018,MTD,6/30/2018
703,O‘ahu Upper Midscale,0.861099012,0.875365717,-0.014266706,165.3607139,154.2467629,0.072053058,142.39,135.02,0.054584506,30,6,2018,MTD,6/30/2018
704,O‘ahu Midscale & Economy,0.923660404,0.914839944,0.008820459,144.856193,133.6843396,0.083568901,133.8,122.3,0.094031071,30,6,2018,MTD,6/30/2018
705,Maui County,0.773186917,0.777434198,-0.004247281,381.0277715,342.3453559,0.112992377,294.61,266.15,0.106932181,30,6,2018,MTD,6/30/2018
706,Wailea,0.895685202,0.851640839,0.044044363,578.7004275,512.4953349,0.129181844,518.33,436.46,0.187577327,30,6,2018,MTD,6/30/2018
707,Lahaina/Kā‘anapali/Kapalua,0.771840951,0.783006351,-0.011165401,323.94629,296.06148,0.094185876,250.04,231.82,0.078595462,30,6,2018,MTD,6/30/2018
